id,label,text,user
48305,0,recommend $T$ is due  tires are at  and  recommend replacement|major service|,1
48306,1,$T$ and filter change vital fluid level checkand top off air filterdrive belt inspectionok tire psi check and correct to  psifound left rear tire with low pressure and a nail puncture|engine oil|,1
48307,0,recommend  $T$ includes oil and filter change spark plugs engine air filters cabin air filters water drain cleaning radiator cleaning|year service|,1
48308,0,recommend  year service includes $T$ change spark plugs engine air filters cabin air filters water drain cleaning radiator cleaning|oil and filter|,1
48309,1,recommend a  $T$ w timing belt job spark plugs and valve adjustment  recommend realigning rear wiper arm and replacing insert  recommend a  wheel alignment|mile service|,1
48310,1,included in  $T$ included in  year service|year service|,1
48311,1,included in  year service included in  $T$|year service|,1
48312,1,$T$ performed oil change on vehicle|lof|,1
48313,1,lof performed $T$ on vehicle|oil change|,1
48314,1,performed $T$ tech    hour|oil change|,1
48315,1,performed annual maintenance including $T$ service checked and adjusted fluid levels and tire pressure performed all necessary inspections and adjustments checked and cleaned out all body drains found steering wheel off to the left recommend right front shock assembly to be replaced along with wheel alignment|oil and filter|,1
48316,1,lofrotate completed passenger side partial tire rotation and adjusted and check pressures as requested completed $T$ and filter change as requested oil life  on arrival u l|lube oil|,1
48317,1,$T$ changed oil and filter reset service reminder topped off fluids scanned obd system front brakes at mm rear brakes at mm front tires at nds rear tires are getting low at nds recommend rear tires be replaced soon cost to replace  customer declined tires at this time|minor service|,1
48318,1,minor service changed $T$ reset service reminder topped off fluids scanned obd system front brakes at mm rear brakes at mm front tires at nds rear tires are getting low at nds recommend rear tires be replaced soon cost to replace  customer declined tires at this time|oil and filter|,1
48319,NA,$T$ due performed major service per porsche maintenance schedule changed engine oil and filter replaced pollen filter installed oil and fuel additives cleared drains lubed seals and latches topped up fluids set tire pressures reset maintenance reminders and set oil level via tester measurements and recommendations in mpi customer declined alignment with new tires rd party at this time|major service|,1
48320,1,major service due performed $T$ per porsche maintenance schedule changed engine oil and filter replaced pollen filter installed oil and fuel additives cleared drains lubed seals and latches topped up fluids set tire pressures reset maintenance reminders and set oil level via tester measurements and recommendations in mpi customer declined alignment with new tires rd party at this time|major service|,1
48321,1,major service due performed major service per porsche maintenance schedule changed $T$ and filter replaced pollen filter installed oil and fuel additives cleared drains lubed seals and latches topped up fluids set tire pressures reset maintenance reminders and set oil level via tester measurements and recommendations in mpi customer declined alignment with new tires rd party at this time|engine oil|,1
48322,0,recommend  $T$|mile service|,1
48361,1,verified customer concern of the vehicle check engine light on and scanned vehicle and found code p high airflowvacuum leak detected instantaneous accumulation inspected vehicle for vacuum leak and no leaks at this time checked the engine oil level which will cause customers symptoms pcm update does not made for this concern checked for service bulletins or rrts none present at this time oil level is extremely low due to vehicle not having its oil change done on time approximetly  miles also found oil leaking at oil filter recommended oil change to be performed and to be test driven performed $T$ and test drove and codes did not return nor symtoms occured|oil change|,1
48362,1,performed $T$ service reset light with tester customer declined recommended main service|lof|,1
48323,1,client request $T$ drained and refilled engine oil with mobil  w full synthetic oil and replaced filter replace pollen filter air filter and spark plugs added fuel additive clean out air intakes and water drains inspect possible fault codes in control units none at this time resecured underbody panels adjust fluid levels to factory levels adjust tire air pressures to factory settings perform visual inspection of front and rear suspension components all okay front brake pads at mm remaining rear brake pads at mm remaining front left tire has mm of tread remaining front right tire has mm of tread remaining rear left tire has mm of tread remaining rear right tire has mm of tread remaining perform inspection of engine compartment area including belts hose seals and gaskets no leaks at this time function check interior cabin lights exterior lighting all functioning as designed reset service indicator road test client was advised that left rear tire has nail causing slow leak client declined service at this time|major service|,1
48324,1,client request major service drained and refilled $T$ with mobil  w full synthetic oil and replaced filter replace pollen filter air filter and spark plugs added fuel additive clean out air intakes and water drains inspect possible fault codes in control units none at this time resecured underbody panels adjust fluid levels to factory levels adjust tire air pressures to factory settings perform visual inspection of front and rear suspension components all okay front brake pads at mm remaining rear brake pads at mm remaining front left tire has mm of tread remaining front right tire has mm of tread remaining rear left tire has mm of tread remaining rear right tire has mm of tread remaining perform inspection of engine compartment area including belts hose seals and gaskets no leaks at this time function check interior cabin lights exterior lighting all functioning as designed reset service indicator road test client was advised that left rear tire has nail causing slow leak client declined service at this time|engine oil|,1
48325,1,perform  $T$ tech performed  mile maintenance service|mile service|,1
48326,1,perform  mile service tech performed  $T$ service|mile maintenance|,1
48327,1,service due  changed oil and replaced $T$ checked tire pressure inspected wiper blade condition and exterior lights  qts w syn blend|oil filter|,1
48328,-1,declined perform $T$ with spark plug replacement|oil change|,1
48329,NA,left rear tire has a nail in sidewall front wipers are streaking  after market $T$ leaking suggested doing oil change cabin filter customer decline at this time|oil filter|,1
48330,-1,left rear tire has a nail in sidewall front wipers are streaking  after market oil filter leaking suggested doing $T$ cabin filter customer decline at this time|oil change|,1
48331,1,qts synthetic oil $T$ washer fluid filled|oil filter|,1
48332,0,checked for oil leaks no leaks found  car needs k service cabin filter $T$  no history of maintence etc|oil change|,1
48333,1,recommend new tires and alignment change $T$ comprehensive visual inspection rotate tires visually inspect tierod ends steering gear box and boots clean and adjust brakes adjust parking brake visually inspect suspension components for damage visually check ball joint boots for deterioration and damage visually inspect driveshaft boots for cracks and check boot bands for tightness lubricate all locks latches and hinges replace air cleaner element replace dust and pollen filter replace transmission fluid replace brake fluid inspect and adjust drive belts replace rear differential fluid where applicable check and perform most current computer software updates car wash|oil and filter|,1
48334,1,changed oil and $T$ reset service light topped off all fluids and tire pressures|oil filter|,1
48335,1,performed  $T$|mile service|,1
48336,1,$T$ completed with mobil  full synthetic oil and new oil filter adjusted all fluid levels front brake pads at mm remaining rear brake pads at mm remaining front tires have mm of thread remaining rear tires have mm of tread remaining reset service indicator|oil service|,1
48337,1,oil service completed with mobil  full synthetic oil and new $T$ adjusted all fluid levels front brake pads at mm remaining rear brake pads at mm remaining front tires have mm of thread remaining rear tires have mm of tread remaining reset service indicator|oil filter|,1
48338,1,performed synthetic $T$ change hr|oil and filter|,1
48339,0,client states advise on maintenance due inspected vehicle found several services due $T$ spark plugs engine air filter brake fluid flush four tires and alignment along with front and rear brake padsrotors and sensor|major service|,1
48340,0,abs code  open in right front wheel speed sensor found chewed wires on harness side of rf wheel speed sensor repair wires system tested normal at this time recommend  $T$|mile service|,1
48341,1,completed  year $T$ including oil  filter service pollen filter top fluids rubber care treatment on all seals clean all drains clean radiators oil drain plug spark plugs tire sealant air filter key battery airbag maintenance reset adaptations perform computer porsche diagnostic scan and inspection|mile service|,1
48342,0,recommend recommended rear brakes recommended $T$ recommended  tires|major service|,1
48343,1,completed k service replace $T$ replace pollen filter replace air filter replace fuel filter replace spark plugs check under body for damage or leaks check battery condition check tire pressures check tire wear check brake wear check all fluids and topped off clean air intake ducts clean body water drains lube seals and hinges reset maintenance light road test vehicle|oil and filter|,1
48344,NA,found fault for cam shaft position sensor recommend to performed $T$ first performed lofs  reset light ok|oil service|,1
48363,1,$T$ service topped off all fluids drained and filled oil changed oil filter reset oil and inspection service indicators replaced particulate filter connected tester and checked for faults created val lifted vehicle and inspected underbody suspension drivetrain components brakes and tires test drove vehicle submitted any repairs needed at this time|psmp|,1
48364,1,psmp service topped off all fluids drained and filled oil changed $T$ reset oil and inspection service indicators replaced particulate filter connected tester and checked for faults created val lifted vehicle and inspected underbody suspension drivetrain components brakes and tires test drove vehicle submitted any repairs needed at this time|oil filter|,1
48388,-1,advised due to time and history of car recommen d $T$ customer declined service at this time|year service|,1
48345,1,performed $T$ change added bg diesel oil and fuel additives cleared debris from the air intake inlets cleared debris from the radiator inlets removed the pollen filter  cleared debris from the pollen filter housing  installed new pollen filter performed bg ac and ventilation system service removed the fuel filter and installed new fuel filter topped up adblue cleared the plenum drain inspected under carriage for damage and leaks  under carriage is ok inspected brake lines and hose for damage and leaks  brake lines and hoses are ok inspected suspension for damage and play  suspension is ok performed visual tire inspection  tires are ok performed visual brake inspection  brakes are ok inspected cooling system for leaks  cooling system is ok inspected power steering components for damage  play  leaks  power steering components are ok inspected exhaust for damage and leaks  exhaust system is ok inspected exterior lights  no exterior lights out inspected interior lights  no interior lights out lubed door hinges and latches lubed hood latch lubed trunk latch checked the operation of the horns  horns are ok checked the operation of the washer system  washer system is ok checked the operation of the windshield wipers  windshield wipers are ok performed guided fault finding scan  no faults detected reset service interval set tire pressures and topped up fluids road tested the vehicle three miles after performing repairs|oil and filter|,1
48346,1,k performed  yr service completed $T$ drained oil from case installed new drain plug washer installed new oil filter and oring topped off oil level completed warm up cycle and verified oil level installed pollen filter cleaned water drains reset service interval performed test drive|oil change|,1
48347,1,k performed  yr service completed oil change drained oil from case installed new drain plug washer installed new $T$ and oring topped off oil level completed warm up cycle and verified oil level installed pollen filter cleaned water drains reset service interval performed test drive|oil filter|,1
48348,0,complete niello porsche multipoint inspection front tires mm mm rear tires mm mm front brakes mm rear brakes mm to wear sensors found the following concerns during inspection found wiper blades are worn and recommend replacement found service warning still displayed for $T$ recommend completing k service|major service|,1
48349,1,cp tu tech  performed k $T$ maintenance|intermediate service|,1
48350,1,drained and refilled $T$ with mobil  esp formula w full synthetic oil and replaced filter front brake pads have mm remaining rear brake pads have mm remaining left front tire has mm of thread remaining right front tire has mm of tread remaining left rear tire has mm of tread remaining right rear tire has mm of tread remaining adjusted fluid levels reset service indicator road test ok client declined front brakes and tires|engine oil|,1
48351,1,pfl priorities for life $T$|oil change|,1
48352,1,tax authorized by antonio on   p m on  for $T$ vehicle completed   pm client has bee n advised|major service|,1
48353,1,$T$ completed lube oil and filter change as requested no tire rotation due to gross weight of truck oil life  on arrival u l|lof|,1
48354,1,lof completed $T$ and filter change as requested no tire rotation due to gross weight of truck oil life  on arrival u l|lube oil|,1
48355,NA,front brakes mm rear brakes mm front tires  rear tires  right rear is  suggest  new rear tires and an alignment cost is  including the alignment has aftermarket and smaller $T$ cost to replace the housing element with filter is  battery checks out well we would have to order the parts listed above|oil filter|,1
48356,0,due for $T$ spark plugs and air filters need replacement clean body drains and replaced cabin filter|major service|,1
48357,NA,verified customer concern of the vehicle check engine light on and scanned vehicle and found code p high airflowvacuum leak detected instantaneous accumulation inspected vehicle for vacuum leak and no leaks at this time checked the $T$ level which will cause customers symptoms pcm update does not made for this concern checked for service bulletins or rrts none present at this time oil level is extremely low due to vehicle not having its oil change done on time approximetly  miles also found oil leaking at oil filter recommended oil change to be performed and to be test driven performed oil change and test drove and codes did not return nor symtoms occured|engine oil|,1
48358,0,verified customer concern of the vehicle check engine light on and scanned vehicle and found code p high airflowvacuum leak detected instantaneous accumulation inspected vehicle for vacuum leak and no leaks at this time checked the engine oil level which will cause customers symptoms pcm update does not made for this concern checked for service bulletins or rrts none present at this time oil level is extremely low due to vehicle not having its $T$ done on time approximetly  miles also found oil leaking at oil filter recommended oil change to be performed and to be test driven performed oil change and test drove and codes did not return nor symtoms occured|oil change|,1
48359,NA,verified customer concern of the vehicle check engine light on and scanned vehicle and found code p high airflowvacuum leak detected instantaneous accumulation inspected vehicle for vacuum leak and no leaks at this time checked the engine oil level which will cause customers symptoms pcm update does not made for this concern checked for service bulletins or rrts none present at this time oil level is extremely low due to vehicle not having its oil change done on time approximetly  miles also found oil leaking at $T$ recommended oil change to be performed and to be test driven performed oil change and test drove and codes did not return nor symtoms occured|oil filter|,1
48360,0,verified customer concern of the vehicle check engine light on and scanned vehicle and found code p high airflowvacuum leak detected instantaneous accumulation inspected vehicle for vacuum leak and no leaks at this time checked the engine oil level which will cause customers symptoms pcm update does not made for this concern checked for service bulletins or rrts none present at this time oil level is extremely low due to vehicle not having its oil change done on time approximetly  miles also found oil leaking at oil filter recommended $T$ to be performed and to be test driven performed oil change and test drove and codes did not return nor symtoms occured|oil change|,1
48365,1,service due  replaced $T$ and filter  filter assyengine oil    gasketengine oil plug    w full synthetic oil  shop  preformed free pt insp  service due  rotated tires and set tire presure|engine oil|,1
48387,1,service due performed $T$ change  replaced pollen filter performed pdk service inspection topped off fluids cleared drainsducts lubricated sealshinges  upon inspection tech recommends front and rear wiper blades rear tiresrear brake pads and rotors and sensors brakes measurements front l mm front r mm rear l mm rear r mm tire measurements front l  front r  rear l  rear r|oil and filter|,1
48366,1,$T$  performed synthetic oil and oil filter changedrain plug replacement of pollen filter clearing of cowls drains and radiator for water leak prevention fuel system treatment vital fluid check and top off including checking coolant levels and antifreeze protection tire pressure adjustment inspection and testing of lights horns battery and wiper systems inspection of tires brakes brake lines and suspension inspection of engine and transmission for leaks performed and completed safety check with road test read out of fault memory and reset of service interval indicator  tires will need replacing soon|intermediate service|,1
48367,1,intermediate service  performed synthetic oil and $T$ changedrain plug replacement of pollen filter clearing of cowls drains and radiator for water leak prevention fuel system treatment vital fluid check and top off including checking coolant levels and antifreeze protection tire pressure adjustment inspection and testing of lights horns battery and wiper systems inspection of tires brakes brake lines and suspension inspection of engine and transmission for leaks performed and completed safety check with road test read out of fault memory and reset of service interval indicator  tires will need replacing soon|oil filter|,1
48368,1,$T$ change flush oil tank and install one way check valve to supply side of remote oil tank|oil and filter|,1
48369,1,completed $T$ changed oil and filter reset service reminder topped off fluids scanned obd system front tires at nds rear tires at nds front brakes are low at mm rear brakes also low at mm recommend front and rear brakes cleared drains and lube seals replaced dust and pollen filter replaced air intake filter replaced engine air filter replaced engine spark plugs road test ok cost to replace front brakes cost to replace rear brakes customer declined recommend repairs|major service|,1
48370,1,completed major service changed $T$ reset service reminder topped off fluids scanned obd system front tires at nds rear tires at nds front brakes are low at mm rear brakes also low at mm recommend front and rear brakes cleared drains and lube seals replaced dust and pollen filter replaced air intake filter replaced engine air filter replaced engine spark plugs road test ok cost to replace front brakes cost to replace rear brakes customer declined recommend repairs|oil and filter|,1
48371,1,completed $T$ recommend tires align trans fluid brake fluid rear diff fluid pollen and air filter|lof|,1
48372,1,perform $T$|oil change|,1
48373,0,performed multipoint inspection front brake pads at mm remaining rear brake pads at mm remaining left front tire has mm of thread remaining right front tire has mm of tread remaining left rear tire has mm of tread remaining right rear tire has mm of tread remaining adjusted fluid levels road test ok notes $T$ due in  days intermediate due now brake fluid flush wiper blade are streaking recommend replacing recommend replacing all four tires rf has nail puncture and low thread lf will not be within  rear tires are nonenrated four wheel alignment due to multiple tire replacement|major service|,1
48374,1,performed one $T$  performed one year|year service|,1
48375,1,replaced $T$ and filter topped off fluids as needed|engine oil|,1
48376,1,perform annual $T$ change oil  filter check pollen filter  air filter clean out drains  radiators lube all seals  hinges top off all fluids check under body of vehicle for fluid leaks none found check brake and tire wear  set pressures check system for faults using piwis tester reset service reminder light check all lights replaced spark plugs note  customer advised and declined all four  tires worn and require replacement  r n  pirelli scorpion verde rear brake pads close to sensor  will not make next service|maintenance service|,1
48377,NA,diagnosis for the ses lightcodes p p p pthis has some issues the thermostat isnt getting the engine up to proper operating tempj so the thermostat needs to be replaced the $T$ level is good and the scanner says the oil pressure switch is ok with no code setting for that but the sender must be failing intermittently if its giving them an oil pressure messagereplaced the engine oil pressure switch the p p and p codes are caused by problems in the tranny the  shift the  shift and the torque converter or circuit issues that will need further diagnosis with the transmission no further repair done at this time|engine oil|,1
48378,1,diagnosis for the ses lightcodes p p p pthis has some issues the thermostat isnt getting the engine up to proper operating tempj so the thermostat needs to be replaced the engine oil level is good and the scanner says the oil pressure switch is ok with no code setting for that but the sender must be failing intermittently if its giving them an oil pressure messagereplaced the $T$ pressure switch the p p and p codes are caused by problems in the tranny the  shift the  shift and the torque converter or circuit issues that will need further diagnosis with the transmission no further repair done at this time|engine oil|,1
48379,1,performed yearly $T$|oil service|,1
48380,1,due drained and refilled $T$ with mobil  full synthetic oil and replaced oil filter with oem part adjusted all fluid levels applied fuel system cleaning agent replaced pollen filter cleaned out air intakes and water drains checked for possible faults in control units performed visual inspection of front and rear suspension inspected engine compartment including belts hoses seals and gaskets checked function of interior and exterior lights performed multipoint visual inspection reset service indicator and performed minor road test front brake pads have mm remaining rear brake pads have mm remaining front tires have mm remaining rear tires have lr mm rr mm remaining|engine oil|,1
48381,1,due drained and refilled engine oil with mobil  full synthetic oil and replaced $T$ with oem part adjusted all fluid levels applied fuel system cleaning agent replaced pollen filter cleaned out air intakes and water drains checked for possible faults in control units performed visual inspection of front and rear suspension inspected engine compartment including belts hoses seals and gaskets checked function of interior and exterior lights performed multipoint visual inspection reset service indicator and performed minor road test front brake pads have mm remaining rear brake pads have mm remaining front tires have mm remaining rear tires have lr mm rr mm remaining|oil filter|,1
48382,0,recommend notecar needs  rear tires asaprt rear tire has  nails in it see above on thiscar may also be due to have its  $T$ maint done may also be due to have its cabin filter replaced since i do not have any service records|mile|,1
48383,1,completed service changed $T$ reset service reminder topped off fluids scanned obd system front brakes low at mm rear brakes at mm front tires low at nds rear tires okay at nds recommend front brakes and front tires be replaced  see line g  h also noted front passenger fog light housing is damaged recommend replacement see line i|oil and filter|,1
48389,0,code u fcan malfunction pcmgauge control module tested fcan lines from pcm to gauge control moduleok tested power and ground at gauge control module did not have ignition power on pin  found blown  amp c fuse in the under dash fuse box replaced fuse everything ok until i put it in reverse then the fuse would blow when putting in reverse tested shift interlock circuit ok tested range switch circuit ok finally found chewed wires at the left rear reverse light bulb harness so every time shifting in reverse the left rear reverse light bulb wires would short blowing the c fuse leaving vehicle disabled repair wires cleared codes and replaced fuse everything testing normal at this time installed rodent tape at the left rear reverse light bulb harness recommend  tires alignment and  $T$|mile service|,1
52214,1,performed  mile service and reset maintenance interval indicator service includes $T$ and filter change spark plug replacement transmission fluid replacement engine oil and fuel additives cabin filter windshield wipers and washer fluid concentrate also lubricated all door seals latches and hinges cleaned debris from radiator air dam and rear spoiler housing cleaned and lubricated sunroof seals topped off all fluids performed inspection interrogated and cleared fault memory corrected tire pressures and completed road test|engine oil|,1
48390,1,performed k service recommend spark plugs and serpentine belt change $T$ rotate tires replace brake fluid replace rear differental fluid where applicable replace transmission fluid replace brake fluid replaceairpollen filters inspect and adjust drive belts clean and adjust brakes adjust parking brake comprehensive visual inspection visually inspect tierod ends steering gear box and boots visually inspect suspension components for damage visually check ball joint boots for deterioration and damage visually inspect driveshaft boots for cracks and check boot bands for tightness lubricate all locks latches and hinges check and perform most current computer software updates car wash|oil and filter|,1
48391,1,performed $T$|major service|,1
48392,0,performed visual inspection of front and rear suspension components and inspected engine compartment area including belts hose seals and gaskets checked interior cabin lights and exterior lights front brake pads have  mm and rear brake pads have  mm remaining front tires have fl mm fr mm of tread rear tires have rl  mm rr mm of tread remaining passenger side door handle going bad recommend replacing passenger side door handle gas cap is cracking recommend replacing gas cap power steering was empty refilled front cowl drains clogged recommend cleaning them out rear tires are none nrated tires oil at minimum topped off no history of service recommend $T$ no history of drive belt being replaced recommend drive belt|major service|,1
48393,1,perform  $T$ maintentenance interval performed  mile interval lube and oil filter qts of full synthetic|mile|,1
48394,1,perform  mile maintentenance interval performed  $T$ interval lube and oil filter qts of full synthetic|mile|,1
48395,1,perform  mile maintentenance interval performed  mile interval lube and $T$ qts of full synthetic|oil filter|,1
48396,-1,$T$ minor service recommended customer declined at this time service light will remain on for minor service perform synthetic oil and filter change check and correct all fluid levels inspect frame and chassis found frame and chassis are ok inspect suspension found suspension is ok check all lighting found interior and exterior lights are ok inspect engine components engine components appear ok inspect tires found front tires  remaining  rear tires  remaining front tires at psi  rear tires at psi inspect brakes found front brake pads mm remaining  rear brake pads mm remaining reset service indicator check and correct oil level unable to road test customer declined tire replacement|oil change|,1
48397,-1,oil change $T$ recommended customer declined at this time service light will remain on for minor service perform synthetic oil and filter change check and correct all fluid levels inspect frame and chassis found frame and chassis are ok inspect suspension found suspension is ok check all lighting found interior and exterior lights are ok inspect engine components engine components appear ok inspect tires found front tires  remaining  rear tires  remaining front tires at psi  rear tires at psi inspect brakes found front brake pads mm remaining  rear brake pads mm remaining reset service indicator check and correct oil level unable to road test customer declined tire replacement|minor service|,1
48398,0,oil change minor service recommended customer declined at this time service light will remain on for $T$ perform synthetic oil and filter change check and correct all fluid levels inspect frame and chassis found frame and chassis are ok inspect suspension found suspension is ok check all lighting found interior and exterior lights are ok inspect engine components engine components appear ok inspect tires found front tires  remaining  rear tires  remaining front tires at psi  rear tires at psi inspect brakes found front brake pads mm remaining  rear brake pads mm remaining reset service indicator check and correct oil level unable to road test customer declined tire replacement|minor service|,1
48399,1,oil change minor service recommended customer declined at this time service light will remain on for minor service perform synthetic $T$ change check and correct all fluid levels inspect frame and chassis found frame and chassis are ok inspect suspension found suspension is ok check all lighting found interior and exterior lights are ok inspect engine components engine components appear ok inspect tires found front tires  remaining  rear tires  remaining front tires at psi  rear tires at psi inspect brakes found front brake pads mm remaining  rear brake pads mm remaining reset service indicator check and correct oil level unable to road test customer declined tire replacement|oil and filter|,1
48400,-1,left tag light out lr marker out oil black and last due   rec engine flush customer declined brake fluid low and dirty front and rear brakes nds rec k $T$  customer declined at this time|maint service|,1
48401,NA,rr charge air cooler and locate leak at $T$ separator replace oil separator|engine oil|,1
48402,1,$T$ changed oil filter and did  point inspection replaced all wiper inserts recommend tires|express service|,1
48403,1,express service changed $T$ and did  point inspection replaced all wiper inserts recommend tires|oil filter|,1
48404,0,recommend $T$ check faults and correct as necessary diagnose oil leak drain intercoolers clean charge tubes replace air oil seperator damaged hoses|service major|,1
48420,0,$T$ due  completed intermediate service|intermediate service|,1
48421,1,intermediate service due  completed $T$|intermediate service|,1
48422,-1,nc customer declined $T$ brake flush and warning lights diag|major service|,1
48405,0,$T$ past due major due  performed k service per porsche maintenance schedule changed engine oil and filter replaced pollen filter installed oil and fuel additives cleared drains lubed seals and latches topped up fluids set tire pressures reset maintenance reminders and set oil level via tester measurements and recommendations in mpi altered service schedule to come on with next oil service interval for customer satisfaction|minor service|,1
48406,1,minor service past due major due  performed k service per porsche maintenance schedule changed $T$ and filter replaced pollen filter installed oil and fuel additives cleared drains lubed seals and latches topped up fluids set tire pressures reset maintenance reminders and set oil level via tester measurements and recommendations in mpi altered service schedule to come on with next oil service interval for customer satisfaction|engine oil|,1
48407,NA,minor service past due major due  performed k service per porsche maintenance schedule changed engine oil and filter replaced pollen filter installed oil and fuel additives cleared drains lubed seals and latches topped up fluids set tire pressures reset maintenance reminders and set oil level via tester measurements and recommendations in mpi altered service schedule to come on with next $T$ interval for customer satisfaction|oil service|,1
48408,1,completed k service replace $T$ fill diesel exhaust fluid tank reset level sensor check under body for damage or leaks check battery condition check tire pressures check tire wear check brake wear check all fluids and topped off reset maintenance light road test vehicle|oil and filter|,1
48409,0,recommend  $T$ maintenace transmission flush  coolant flush  fuel induction service  power steering fluid flush  brake fluid flusnh|mile|,1
48410,1,client requests $T$ interval performed major service interval recommend  new tire and alignment  declined|major service|,1
48411,1,client requests major service interval performed $T$ interval recommend  new tire and alignment  declined|major service|,1
48412,1,as per maintenance  client request $T$ drained and refilled engine oil with castrol edge professional ll sae w full synthetic motor oil and replaced filter replace pollen filter air filter and spark plugs added fuel additive clean out air intakes and water drains inspect possible fault codes in control units none at this time resecured underbody panels adjust fluid levels to factory levels adjust tire air pressures to factory settings perform visual inspection of front and rear suspension components all okay front brake pads at mm remaining rear brake pads at mm remaining front left tire has mm of tread remaining front right tire has mm of tread remaining rear left tire has mm of tread remaining rear right tire has mm of tread remaining perform inspection of engine compartment area including belts hose seals and gaskets no leaks at this time function check interior cabin lights exterior lighting all functioning as designed reset service indicator road test recommend front brakes and  tires|major service|,1
48413,1,as per maintenance  client request major service drained and refilled $T$ with castrol edge professional ll sae w full synthetic motor oil and replaced filter replace pollen filter air filter and spark plugs added fuel additive clean out air intakes and water drains inspect possible fault codes in control units none at this time resecured underbody panels adjust fluid levels to factory levels adjust tire air pressures to factory settings perform visual inspection of front and rear suspension components all okay front brake pads at mm remaining rear brake pads at mm remaining front left tire has mm of tread remaining front right tire has mm of tread remaining rear left tire has mm of tread remaining rear right tire has mm of tread remaining perform inspection of engine compartment area including belts hose seals and gaskets no leaks at this time function check interior cabin lights exterior lighting all functioning as designed reset service indicator road test recommend front brakes and  tires|engine oil|,1
48414,1,service due performed intermediate porsche scheduled maintenance includes inspection checklist fault code readout $T$ change topping off all fluids and checking tire pressures battery test and printout clean and modify water drains clean debris from radiator ducts brake fluid flush replacing pollen ac cabin air filter wiper blades front and rear inspection of brakes and multiple components on inspection list reset maintenance indicator if required and update maintenance manual performed test drive check systems lights and operational readiness of vehicle advised client on needing front brakes mm  plus taxes and carpet removal to clean due to passenger front floor board getting wet from car wash  plus taxes tu|oil and filter|,1
48415,1,preformed free pt insp  service due  replaced $T$ and filter  service kitoil filter  fc  w full synthetic oil  shop  service due  did not rotate due to tires need replacing  rotated tires and set tire presure  recommended  michelin tires est recommended  nexen  tires est recommended  contiental tires re  commended  michelin tires est  alignment|engine oil|,1
48416,-1,declined perform $T$ oil cabin filter and brake flush|intermediate service|,1
48417,1,completed service changed $T$ reset service reminder scanned obd system topped off fluids front brakes are low at mm rear brakes at mm front and rear tires at nds cleared drains and lube seals road test recommend front brakes be replaced due to low wear|oil and filter|,1
48418,1,tested crank no start has code p fuel rail pressure to low bank  psef reductant pump pressure supply voltage low truck need to run to diag reductant code fuel rail pressure at  psi need to be  to start tested lift pump comes on found fuel leak seep at fuel filter housing took fuel sample removed the fuel filter found its new has black stuff on it filter may have been replaced need to replace the fuel system and clean the fuel tank and retest for engine damage changed $T$ water pump gaskets tube gasket thermostate gasket intake gaskets serp belt topped off coolant replaced egr cooler gasket cleaned fule tank lines repalced lift pump replaced fuel filter housing replaced injectors replaced|oil filter|,1
48419,1,completed  ms according to factory maintenance schedule including replace timing belt replace spark plugs replace fuel filter replace cabin filter replace $T$ and filter using castrol gtx synthetic blend motor oil perform complimentary software updates per volvo service for life reset service reminder indicator check onboard diagnostic system inspect power steering system inspect engine coolant level and adjust inspect battery and check electrolyte level inspect exterior lighting inspect brake lines hoses and connections inspect brake pads and discs inspect parking brake operation inspect steering operation and linkage inspect suspension components inspect tires and adjust air pressures inspect interior and exterior lighting inspect windshield wiper operation inspect washer fluid level and adjust complimentary exterior wash weather and equipment permitting  qts castrol gtx synthetic blend w oil replaced burned out right license plate light bulb replaced broken fuel door hinge|engine oil|,1
48423,1,$T$  performed synthetic oil and oil filter changedrain plug replacement of pollen filter clearing of cowls drains and radiator for water leak prevention fuel system treatment vital fluid check and top off including checking coolant levels and antifreeze protection tire pressure adjustment inspection and testing of lights horns battery and wiper systems inspection of tires brakes brake lines and suspension inspection of engine and transmission for leaks performed and completed safety check with road test read out of fault memory and reset of service interval indicator performed brake flush|intermediate service|,1
48424,1,intermediate service  performed synthetic oil and $T$ changedrain plug replacement of pollen filter clearing of cowls drains and radiator for water leak prevention fuel system treatment vital fluid check and top off including checking coolant levels and antifreeze protection tire pressure adjustment inspection and testing of lights horns battery and wiper systems inspection of tires brakes brake lines and suspension inspection of engine and transmission for leaks performed and completed safety check with road test read out of fault memory and reset of service interval indicator performed brake flush|oil filter|,1
48425,NA,porsche k service with book stampedremainder of $T$ k not charged to clientmulti point inspection  complimentaryperform walk around vehicle with customerporsche loaner vehicle provided free of charge please replenish fuel used for your convenience we will replenish the fuel and bill your credit cardnc state safety inspection please provide registration cardcourtesy no risk alignment check if alignment is outside of manufacturer specifications client will be contacted for authorization to perform an alignment correctionnote only|psmp|,1
48426,1,performed a service with $T$ change topped off fluids and reset the counter customer declined brake flush and cabin dust filter at this time|oil and filter|,1
48427,1,performed $T$ service vehicle due for intermediate service|lof|,1
48428,0,performed lof service vehicle due for $T$|intermediate service|,1
48429,1,performed  year servie as per workshop manualhowever due to mileage provided estimate for  year k serviceplease refer to estimate for additional servicecurrent visit performed $T$ brake fluid flush and bleed replaced cabin pollen and engine air filters replaced spark plugs performed vehicle inspection as per checklist performed vehicle fault survey test drove vehiclevehicle performs well|oil service|,1
